,b,h,d,d',L,l,a,fck,As,fy,As',fy',carbon,PBO,glass,CFRP,basalt,ff,Af,layer,mesh(long),mesh(lat),type
24,1.0,2.5,2.8862275449101795,0.43902439024390244,1.509433962264151,1.5,1.40625,1.0620507554642806,-1.0,0.02752150117279108,0.3596435391470401,0.03214953271028046,0.0,0.0,1.0,0.0,0.0,-0.1343692870201097,0.017744571561989213,-0.5,2.142857142857143,0.8333333333333334,1.0
25,1.0,0.5,0.46107784431137727,-0.7804878048780488,1.2075471698113207,1.3333333333333333,1.328125,-0.5046208009388294,8246.00000000047,-0.8982017200938235,-0.6397199236155315,-0.9345794392523364,1.0,0.0,0.0,0.0,0.0,-0.07647775746496038,8.310996964744339,0.5,0.7142857142857143,1.6666666666666667,1.0
26,-0.6,-1.0,-0.9461077844311377,-0.7804878048780488,-1.0867924528301887,-1.1166666666666667,-1.546875,0.0,0.0,-4.776231430805314,-0.6397199236155315,-0.9345794392523364,1.0,0.0,0.0,0.0,0.0,0.39945155393053017,0.13728694840065364,0.0,0.0,0.0,0.0
27,-0.6,-1.15,-1.0791616766467065,-0.7804878048780488,-0.6792452830188679,-0.75,-1.25,0.7152706469121313,-145.00000000000824,1.0095387021110227,-0.6397199236155315,-0.9345794392523364,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
28,0.4,0.5,0.6107784431137725,0.1951219512195122,0.4528301886792453,0.4166666666666667,0.15625,-0.11735367463693706,0.0,-0.5541829554339333,0.36028007638446846,-0.037383177570093455,0.0,0.0,0.0,1.0,0.0,0.3805606337599025,-0.010273173009572843,0.5,1.0,1.9166666666666667,0.0
29,-0.6,-1.15,-1.0791616766467065,-0.7804878048780488,-0.6792452830188679,-0.75,-1.25,0.7152706469121313,-145.00000000000824,1.0095387021110227,-0.6397199236155315,-0.9345794392523364,1.0,0.0,0.0,0.0,0.0,0.5633759902498476,0.010273173009572676,0.5,0.0,0.0,0.0
30,-0.6,-1.0,-0.9461077844311377,-0.7804878048780488,-1.0867924528301887,-1.1166666666666667,-1.546875,0.0,0.0,-4.776231430805314,-0.6397199236155315,-0.9345794392523364,1.0,0.0,0.0,0.0,0.0,0.39945155393053017,-0.31473266402054645,-0.5,0.0,0.0,0.0
31,0.0,0.0,0.08383233532934131,0.024390243902439025,0.4528301886792453,0.4166666666666667,0.15625,-0.42423353381252754,1822.0000000001037,0.0,0.3596435391470401,0.040915887850467264,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,-0.13635302358160176,-0.5,0.0,0.8333333333333334,0.0
32,0.4,0.5,0.6107784431137725,0.1951219512195122,0.4528301886792453,0.4166666666666667,0.15625,-0.11735367463693706,0.0,-0.5541829554339333,0.36028007638446846,-0.037383177570093455,0.0,0.0,0.0,1.0,0.0,0.3805606337599025,-0.5145925752976886,-0.5,1.0,1.9166666666666667,0.0
33,0.0,0.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,-0.24143862392494203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
34,0.0,0.0,0.09580838323353294,0.0,0.4528301886792453,0.4166666666666667,0.15625,-0.4095643244829104,-1.0,0.16356528537920118,0.0001909611712285241,0.0665420560747664,0.0,1.0,0.0,0.0,0.0,0.8375990249847654,-0.13635302358160176,-0.5,0.0,0.8333333333333334,0.0
35,0.0,-0.5,-0.5389221556886228,0.0975609756097561,-0.1509433962264151,-0.16666666666666666,-0.15625,-0.5867683731846853,0.0,-2.2430023455824855,0.36028007638446846,-0.23925233644859814,0.0,0.0,0.0,0.0,0.0,-0.9296160877513712,-0.7667522764417466,-1.0,-1.4285714285714286,-0.8333333333333334,0.0
36,0.4,0.5,0.6107784431137725,0.1951219512195122,0.4528301886792453,0.4166666666666667,0.15625,-0.11735367463693706,0.0,-0.5541829554339333,0.36028007638446846,-0.037383177570093455,0.0,0.0,0.0,1.0,0.0,0.3805606337599025,-0.5986458090123746,-0.5,1.0,1.9166666666666667,0.0
